LIST OF VARIABLES,,
960,V162233,POST: Do women complaining about discrim cause more problems
961,V162234,POST: Does R favor or oppose limits on campaign spending
962,V162235,POST: How much does Cong pass laws that benefit contributor organizations
963,V162236,POST: How much does Cong pass laws that benefit contributor individuals
964,V162238,POST: For or against preferential hiring/promotion of blacks
965,V162238a,POST: Strength favor preferential hiring/promotion of blacks
966,V162238b,POST: Strength oppose preferential hiring/promotion blacks
967,V162238x,POST: SUMMARY- Favor preferential hiring and promotion of blacks
968,V162239,POST: Child trait more important: independence or respect
969,V162240,POST: Child trait more important: curiosity or good manners
970,V162241,POST: Child trait more important: obedience or self-reliance
971,V162242,POST: Child trait more important: considerate or well-behaved
972,V162243,POST: Society should make sure everyone has equal opportunity
973,V162244,POST: We'd be better off if worried less about equality
974,V162245,POST: Not a big problem if some have more chance in life
975,V162246,POST: If people were treated more fairly would be fewer probs
976,V162248,POST: R likes to have strong opinions even when not personally involved
977,V162249,POST: R forms opinions about everything
978,V162250,POST: Important for R to hold strong opinions
979,V162251,POST: It bothers R to remain neutral
980,V162252,POST: R has many more opinions than the average person
981,V162253,POST: R would rather have strong opinion than no opinion
982,V162254,POST: Did the U.S. government know about 9/11 in advance
983,V162255,POST: Is Barack Obama Muslim
984,V162255a,POST: How sure is R that Obama is/isn't Muslim
985,V162255x,POST: SUMMARY- Barack Obama is/isn't Muslim
986,V162256,POST: R's interest in politics
987,V162257,POST: R follows politics in media
988,V162258,POST: R understands most important political issues
989,V162259,POST: Compromise in politics is selling out on one's principles
990,V162260,POST: Most politicians do not care about the people
991,V162261,POST: Most politicians are trustworty
992,V162262,POST: Politicians are the main problem in the U.S.
993,V162263,POST: Strong leader is good for U.S. even if bends rules to get things done
994,V162264,POST: People not politicians should make most important policy decisions
995,V162265,POST: Most politicians only care about interests of rich and powerful
996,V162266,POST: Minorities should adapt to to customs/traditions of U.S.
997,V162267,POST: The will of the majority should always prevail
998,V162268,POST: Immigrants are generally good for America's economy
999,V162269,POST: America's culture is generally harmed by immigrants
1000,V162270,POST: Immigrants increase crime rates in the U.S.
1001,V162271,POST: To be truly American important to have been born in U.S.
1002,V162272,POST: To be truly American important to have American ancestry
1003,V162273,POST: To be truly American important to speak English
1004,V162274,POST: To be truly American important to follow America's customs/traditions
1005,V162275,POST: How widespread is corruption among politicians in U.S.
1006,V162276,POST: Gov should take measures to reduce differences in income levels
1007,V162277,POST: Gov done a good or bad job in last 8 years
1008,V162278,POST: Any parties in the U.S. represent R's views
1009,V162279,POST: Which party represents views best
1010,V162280,POST: CSES: State of economy
1011,V162281,POST: CSES: 5pt scale: make a difference who is in power
1012,V162282,POST: CSES: 5pt scale: make a difference who one votes for
1013,V162283,POST: CSES: 10pt scale: like-dislike Democratic Party
1014,V162284,POST: CSES: 10pt scale: like-dislike Republican Party
1015,V162285,POST: CSES: 10pt scale: like-dislike Democratic Pres cand
1016,V162286,POST: CSES: 10pt scale: like-dislike Republican Pres cand
1017,V162287,POST: CSES: 10pt scale: left-right Democratic Party
1018,V162288,POST: CSES: 10pt scale: left-right Republican Party
1019,V162289,POST: CSES: 10pt scale: left-right self placement
1020,V162290,POST: CSES: Satisfied with way democracy works in the U.S
1021,V162291,POST: CSES: Close to any political party
1022,V162292a,POST: CSES: Which party R is closest to
1023,V162293,POST: CSES: Closer to one party
1024,V162292b,POST: CSES: Degree closeness
1025,V162294,POST: DHS: How worried about terrorist attack in next 12 months
1026,V162295,POST: DHS: Favor or oppose torture for suspected terrorists
1027,V162295a,POST: DHS: How much favor torture for suspected terrorists
1028,V162295b,POST: DHS: How much oppose torture for suspected terrorists
1029,V162295x,POST: SUMMARY- Favor/oppose torture for suspected terrorists
1030,V162296a,POST: FTF CASI/WEB: WEB ONLY: R has any living sons or daughters
1031,V162296b,POST: FTF CASI/WEB: FTF ONLY: R has any living sons or daughters (2nd mention - order)
1032,V162296c,POST: FTF CASI/WEB: WEB ONLY: R has any living sons or daughters
1033,V162296x,POST: FTF CASI/WEB: FTF/WEB: SUMMARY- R has living sons or daughters
1034,V162297,POST: FTF CASI/WEB: In past 12 months any family membered stopped/questioned by police
1035,V162298,POST: FTF CASI/WEB: Has R ever been arrested
1036,V162299,POST: FTF CASI/WEB: RESTRICTED- CASI/WEB: Total income amount
1037,V162299a,POST: FTF CASI/WEB:Confirm total income amount
1038,V162300,POST: FTF CASI/WEB: Total income amt missing - ge or lt 40K
1039,V162301,POST: FTF CASI/WEB: Total income amt missing - ge or lt 20K
1040,V162302,POST: FTF CASI/WEB: Total income amt missing - categories lt 20K
1041,V162303,POST: FTF CASI/WEB: Total income amt missing - categories 20-40K
1042,V162304,POST: FTF CASI/WEB: Total income amt missing - ge or lt 70K
1043,V162305,POST: FTF CASI/WEB: Total income amt missing - categories 40-70K
1044,V162306,POST: FTF CASI/WEB: Total income amt missing - ge or lt 100K
1045,V162307,POST: FTF CASI/WEB: Total income amt missng - categories 70-100K
1046,V162308,POST: FTF CASI/WEB: Total income amt missing - categories 100+K
1047,V162309x,POST: FTF CASI/WEB: SUMMARY- Total income
1048,V162310,POST: FTF CASI/WEB: Feeling thermometer: ASIAN-AMERICANS
1049,V162311,POST: FTF CASI/WEB: Feeling thermometer: HISPANICS
1050,V162312,POST: FTF CASI/WEB: Feeling thermometer: BLACKS
1051,V162313,POST: FTF CASI/WEB: Feeling thermometer: ILLEGAL IMMIGRANTS
1052,V162314,POST: FTF CASI/WEB: Feeling thermometer: WHITES
1053,V162316,POST: FTF CASI/WEB: How important whites work together to change laws unfair to whites
1054,V162317,POST: FTF CASI/WEB: How likely whites unable to find job b/c employers hire minorities
1055,V162318,POST: FTF CASI/WEB: Federal gov treats blacks or whites better
1056,V162319,POST: FTF CASI/WEB: How much federal gov treats blacks or whites better
1057,V162320,POST: FTF CASI/WEB: Police treat blacks or whites better
1058,V162321,POST: FTF CASI/WEB: How much police treat blacks or whites better
1059,V162322,POST: FTF CASI/WEB: How much influence do whites have in U.S. politics
1060,V162323,POST: FTF CASI/WEB: How much influence do blacks have in U.S. politics
1061,V162324,POST: FTF CASI/WEB: How much influence do Hispanics have in U.S. politics
1062,V162325,POST: FTF CASI/WEB: How much influence do Asian-Americans have in U.S. politics
1063,V162326,POST: FTF CASI/WEB: How important is being Hispanic to identity
1064,V162327,POST: FTF CASI/WEB: How important is being White to identity
1065,V162328,POST: FTF CASI/WEB: How important is being Black to identity
1066,V162329,POST: FTF CASI/WEB: How important is being Native American to identity
1067,V162330,POST: FTF CASI/WEB: How important is being Asian to identity
1068,V162331,POST: FTF CASI/WEB: How important is being Pacific Islander to identity
1069,V162332,POST: FTF CASI/WEB: How important is being American to identity
1070,V162333,"POST: FTF CASI/WEB: TIPI extraverted, enthusiastic"
1071,V162334,"POST: FTF CASI/WEB: TIPI critical, quarrelsome"
1072,V162335,"POST: FTF CASI/WEB: TIPI dependable, self-disciplined"
1073,V162336,"POST: FTF CASI/WEB: TIPI anxious, easily upset"
1074,V162337,POST: FTF CASI/WEB: TIPI open to new experiences
1075,V162338,"POST: FTF CASI/WEB: TIPI reserved, quiet"
1076,V162339,"POST: FTF CASI/WEB: TIPI sympathetic, warm"
1077,V162340,"POST: FTF CASI/WEB: TIPI disorganized, careless"
1078,V162341,"POST: FTF CASI/WEB: TIPI calm, emotionally stable"
1079,V162342,"POST: FTF CASI/WEB: TIPI conventional, uncreative"
1080,V162343,POST: FTF CASI/WEB: How hard is it for R to control temper
1081,V162344,"POST: FTF CASI/WEB: When provoked, how likely for R to hit someone"
1082,V162345,POST: FTF CASI/WEB: stereotype: Whites hardworking
1083,V162346,POST: FTF CASI/WEB: Stereotype: Blacks hardworking
1084,V162347,POST: FTF CASI/WEB: Stereotype: Hispanics hardworking
1085,V162348,POST: FTF CASI/WEB: Stereotype: Asians hardworking
1086,V162349,POST: FTF CASI/WEB: stereotype: Whites violent
1087,V162350,POST: FTF CASI/WEB: Stereotype: Blacks violent
1088,V162351,POST: FTF CASI/WEB: Stereotype: Hispanics violent
1089,V162352,POST: FTF CASI/WEB: Stereotype: Asians violent
1090,V162353,POST: FTF CASI/WEB: Stereotype: Muslims violent
1091,V162354,POST: FTF CASI/WEB: Stereotype: Christians violent
1092,V162355,POST: FTF CASI/WEB: Stereotype: Muslims patriotic
1093,V162356,POST: FTF CASI/WEB: Stereotype: Christians patriotic
1094,V162357,POST: FTF CASI/WEB: Discrimination in the U.S. against Blacks
1095,V162358,POST: FTF CASI/WEB: Discrimination in the U.S. against Hispanics
1096,V162359,POST: FTF CASI/WEB: Discrimination in the U.S. against Asian-Americans
1097,V162360,POST: FTF CASI/WEB: Discrimination in the U.S. against Whites
1098,V162361,POST: FTF CASI/WEB: Discrimination in the U.S. against Gays and Lesbians
1099,V162362,POST: FTF CASI/WEB: Discrimination in the U.S. against Women
1100,V162363,POST: FTF CASI/WEB: Discrimination in the U.S. against Men
1101,V162364,POST: FTF CASI/WEB: Discrimination in the U.S. against Muslims
1102,V162365,POST: FTF CASI/WEB: Discrimination in the U.S. against Christians
1103,V162366,POST: FTF CASI/WEB: Discrimination in the U.S. against Transgender
1104,V162367,POST: FTF CASI/WEB: How much discrimination has R faced personal
1105,V162368,POST: FTF CASI/WEB: R rate own skintone
1106,V162369,POST: FTF CASI/WEB: Discrimination due to skintone
1107,V162370,POST: FTF CASI/WEB: Facebook account used recently
1108,V162371a,POST: FTF CASI/WEB: WEB ONLY: Facebook login
1109,V162371b,POST: FTF CASI/WEB: WEB ONLY: Facebook login reconsider
1110,V163001a,SAMPLE: Sample location FIPS state
1111,V163001b,SAMPLE: Sample location state postal abbreviation
1112,V163002,SAMPLE: Sample location Congressional district (115th Congress)
1113,V164001a,PRE ADMIN: Pre Web device logins: smartTV
1114,V164001b,PRE ADMIN: Pre Web device logins: phone
1115,V164001c,PRE ADMIN: Pre Web device logins: tablet
1116,V164001d,PRE ADMIN: Pre Web device logins: desktop/laptop
1117,V165001a,POST ADMIN: Post Web device logins: smartTV
1118,V165001b,POST ADMIN: Post Web device logins: phone
1119,V165001c,POST ADMIN: Post Web device logins: tablet
1120,V165001d,POST ADMIN: Post Web device logins: desktop/laptop
1121,V166001,RANDOM: Assignment to forward or reverse response options for selected questions
1122,V166002,RANDOM: Assignment to ballot color/ order of major party names in vote sections
1123,V168000,FTF ONLY: Pre IWR Obs- IWR obs module completed (after Pre-election IW)
1124,V168001,FTF ONLY: Pre IWR OBS- Skin tone category of respondent
1125,V168002,FTF ONLY: Pre IWR Obs- No. signs in window
1126,V168003,FTF ONLY: RESTRICTED: Pre IWR Obs- Describe signs in window
1127,V168004,FTF ONLY: Pre IWR Obs- No. signs outside/in front
1128,V168005,FTF ONLY: RESTRICTED: Pre IWR Obs- Describe signs in front
1129,V168006,FTF ONLY: Pre IWR Obs- Any sign for Dem Pres cand
1130,V168007,FTF ONLY: Pre IWR Obs- Any sign for Rep Pres cand
1131,V168008,FTF ONLY: Pre IWR Obs- Others present during IW 1
1132,V168009,FTF ONLY: Pre IWR Obs- Others present during IW 2
1133,V168010,FTF ONLY: Pre IWR Obs- Others present during IW 3
1134,V168011,FTF ONLY: Pre IWR Obs- Others present during IW 4
1135,V168012,FTF ONLY: Pre IWR Obs- Others present during IW 5
1136,V168013,FTF ONLY: Pre IWR Obs- Others present during IW 6
1137,V168014,FTF ONLY: Pre IWR Obs- Others present during IW 7
1138,V168015,FTF ONLY: Pre IWR Obs- R cooperation
1139,V168016,FTF ONLY: Pre IWR Obs- R level of information
1140,V168017,FTF ONLY: Pre IWR Obs- R apparent intelligence
1141,V168018,FTF ONLY: Pre IWR Obs- R suspicious
1142,V168019,FTF ONLY: Pre IWR Obs- R interest in IW
1143,V168020,FTF ONLY: Pre IWR Obs- R sincerity
1144,V168021,FTF ONLY: Pre IWR Obs- Places where sincerity doubted
1145,V168022,FTF ONLY: RESTRICTED: Pre IWR Obs- Where sincerity doubted
1146,V168023,FTF ONLY: Pre IWR Obs- Estimate family income
1147,V168024,FTF ONLY: Pre IWR Obs- Estimate R education level
1148,V168025,FTF ONLY: RESTRICTED: Pre IWR Obs- Specify other: R education level
1149,V168026,FTF ONLY: Pre IWR Obs- R reaction to IW 1
1150,V168027,FTF ONLY: Pre IWR Obs- R reaction to IW 2
1151,V168028,FTF ONLY: Pre IWR Obs- R reaction to IW 3
1152,V168029,FTF ONLY: Pre IWR Obs- R reaction to IW 4
1153,V168030,FTF ONLY: Pre IWR Obs- R reaction to IW 5
1154,V168031,FTF ONLY: Pre IWR Obs- R reaction to IW 6
1155,V168032,FTF ONLY: Pre IWR Obs- R reaction to IW 7
1156,V168033,FTF ONLY: Pre IWR Obs- R reaction to IW 8
1157,V168034,FTF ONLY: Pre IWR Obs- R reaction to IW 9
1158,V168035,FTF ONLY: Pre IWR Obs- R reaction to IW 10
1159,V168036,FTF ONLY: Pre IWR Obs- R reaction to IW 11
1160,V168037,FTF ONLY: Pre IWR Obs- R reaction to IW 12
1161,V168038,FTF ONLY: Pre IWR Obs- R reaction to IW 13
1162,V168039,FTF ONLY: Pre IWR Obs- R reaction to IW 14
1163,V168040,FTF ONLY: Pre IWR Obs- Did IWR enter any CASI answers
1164,V168100,FTF ONLY: Post IWR Obs- IWR obs module completed (after Post-election IW)
1165,V168101,FTF ONLY: Post IWR Obs- Skin tone category of respondent
1166,V168102,FTF ONLY: Post IWR Obs- Others present during IW 1
1167,V168103,FTF ONLY: Post IWR Obs- Others present during IW 2
1168,V168104,FTF ONLY: Post IWR Obs- Others present during IW 3
1169,V168105,FTF ONLY: Post IWR Obs- Others present during IW 4
1170,V168106,FTF ONLY: Post IWR Obs- Others present during IW 5
1171,V168107,FTF ONLY: Post IWR Obs- Others present during IW 6
1172,V168108,FTF ONLY: Post IWR Obs- Others present during IW 7
1173,V168109,FTF ONLY: Pre IWR Obs- R gender
1174,V168110,FTF ONLY: Pre IWR Obs- Estimate R age
1175,V168111,FTF ONLY: Post IWR Obs- R cooperation
1176,V168112,FTF ONLY: Post IWR Obs- R level of information
1177,V168113,FTF ONLY: Post IWR Obs- R apparent intelligence
1178,V168114,FTF ONLY: Post IWR Obs- R suspicious
1179,V168115,FTF ONLY: Post IWR Obs- R interest in IW
1180,V168116,FTF ONLY: Post IWR Obs- R sincerity
1181,V168117,FTF ONLY: Post IWR Obs- Places where sincerity doubted
1182,V168118,FTF ONLY: RESTRICTED: POST IWR Obs- Where sincerity doubted
1183,V168119,FTF ONLY: Post IWR Obs- R reaction to IW 1
1184,V168120,FTF ONLY: Post IWR Obs- R reaction to IW 2
1185,V168121,FTF ONLY: Post IWR Obs- R reaction to IW 3
1186,V168122,FTF ONLY: Post IWR Obs- R reaction to IW 4
1187,V168123,FTF ONLY: Post IWR Obs- R reaction to IW 5
1188,V168124,FTF ONLY: Post IWR Obs- R reaction to IW 6
1189,V168125,FTF ONLY: Post IWR Obs- R reaction to IW 7
1190,V168126,FTF ONLY: Post IWR Obs- R reaction to IW 8
1191,V168127,FTF ONLY: Post IWR Obs- R reaction to IW 9
1192,V168128,FTF ONLY: Post IWR Obs- R reaction to IW 10
1193,V168129,FTF ONLY: Post IWR Obs- R reaction to IW 11
1194,V168130,FTF ONLY: Post IWR Obs- R reaction to IW 12
1195,V168131,FTF ONLY: Post IWR Obs- R reaction to IW 13
1196,V168132,FTF ONLY: Post IWR Obs- Did IWR enter any CASI responses
